selected,research_role,selection_category,material_id,structure_id,identifier,formula,a1_element,a2_element,b1_element,b2_element,a1_oxidation_state,a2_oxidation_state,b1_oxidation_state,b2_oxidation_state,decomposition_energy_per_atom,ensemble_mean,ensemble_std,error,goldschmidt_t,bartel_tau,site_group,magnetic_proxy,data_source
False,,,63471006660f1387211baf63,63471006660f1387211baf62,NdSnDySeO6,NdSnDySeO6,Nd,Sn,Dy,Se,2.0,2.0,2.0,6.0,0.393164,0.43163687600000006,0.021492669746564292,0.038472876000000045,0.873582,4.36347,A:Nd-Sn|B:Dy-Se,other_B,Multinary_Oxides
False,,,63471009103349a28b1bb690,63471009103349a28b1bb68c,NdZrCrGaO6,NdZrCrGaO6,Nd,Zr,Cr,Ga,3.0,4.0,2.0,3.0,0.133844,0.134545368,0.006660622436609812,0.0007013680000000078,0.831102,2.41447,A:Nd-Zr|B:Cr-Ga,magnetic_B_proxy,Multinary_Oxides
False,,,6347100a660f1387211baf7b,63471009660f1387211baf7a,BaCeGeMgO6,BaCeGeMgO6,Ba,Ce,Ge,Mg,2.0,4.0,4.0,2.0,0.186465,0.180157884,0.007792918255806355,-0.0063071160000000015,0.968998,1.61078,A:Ba-Ce|B:Ge-Mg,other_B,Multinary_Oxides
False,,,6347100c103349a28b1bb69e,6347100b103349a28b1bb69b,BaNdAlCoO6,BaNdAlCoO6,Ba,Nd,Al,Co,2.0,3.0,3.0,4.0,0.219213,0.22442918,0.0022129626899362715,0.005216180000000015,1.03916,3.1749,A:Ba-Nd|B:Al-Co,magnetic_B_proxy,Multinary_Oxides
False,,,6347100c103349a28b1bb6a0,6347100c103349a28b1bb69d,PrK_AlW_O6,PrKAlWO6,K,Pr,Al,W,1.0,3.0,3.0,5.0,0.167853,0.153646778,0.0063121334404042835,-0.01420622199999999,1.00461,3.89492,A:K-Pr|B:Al-W,other_B,Multinary_Oxides
False,,,6347100d103349a28b1bb6a4,6347100d103349a28b1bb6a1,BaY_CrGaO6,BaYCrGaO6,Ba,Y,Cr,Ga,2.0,3.0,4.0,3.0,0.300686,0.32240429,0.013338111247674839,0.021718289999999973,0.976947,3.04979,A:Ba-Y|B:Cr-Ga,magnetic_B_proxy,Multinary_Oxides
False,,,6347100d660f1387211baf97,6347100d660f1387211baf96,HfNaCoFeO6,HfNaCoFeO6,Hf,Na,Co,Fe,4.0,1.0,3.0,4.0,0.154353,0.15186031400000002,0.007122726471463016,-0.002492685999999966,0.88853,3.59171,A:Hf-Na|B:Co-Fe,magnetic_B_proxy,Multinary_Oxides
False,,,63471011103349a28b1bb6bf,63471011103349a28b1bb6bb,MgSrCoTbO6,MgSrCoTbO6,Mg,Sr,Co,Tb,2.0,2.0,4.0,4.0,0.162852,0.167630662,0.004338831957539956,0.004778662000000017,0.886909,4.28056,A:Mg-Sr|B:Co-Tb,magnetic_B_proxy,Multinary_Oxides
False,,,63471012660f1387211bafb9,63471012660f1387211bafb8,NdSnGdV_O6,NdSnGdVO6,Nd,Sn,Gd,V,2.0,2.0,3.0,5.0,0.186456,0.185937776,0.010807364302822874,-0.0005182240000000116,0.876032,4.3308,A:Nd-Sn|B:Gd-V,magnetic_B_proxy,Multinary_Oxides
False,,,63471013660f1387211bafbd,63471013660f1387211bafbc,MgSrGaW_O6,MgSrGaWO6,Mg,Sr,Ga,W,2.0,2.0,3.0,5.0,0.110255,0.11207441600000001,0.003060889941280151,0.0018194160000000043,0.897886,4.21609,A:Mg-Sr|B:Ga-W,other_B,Multinary_Oxides
False,,,63471014660f1387211bafc7,63471014660f1387211bafc6,CeK_CoGdO6,CeKCoGdO6,Ce,K,Co,Gd,4.0,1.0,4.0,3.0,0.199612,0.227507392,0.004301864269310465,0.02789539199999999,0.924474,3.07155,A:Ce-K|B:Co-Gd,magnetic_B_proxy,Multinary_Oxides
False,,,63471017103349a28b1bb6e7,63471016103349a28b1bb6e3,NaW_AlCrO6,NaWAlCrO6,Na,W,Al,Cr,1.0,6.0,3.0,2.0,0.147043,0.13540287,0.008102528590872111,-0.011640129999999999,0.819115,2.91648,A:Na-W|B:Al-Cr,magnetic_B_proxy,Multinary_Oxides
False,,,6347101b660f1387211baff7,6347101a660f1387211baff6,LaK_CeGeO6,LaKCeGeO6,K,La,Ce,Ge,1.0,3.0,4.0,4.0,0.1322,0.12447521800000001,0.006456164560570769,-0.0077247819999999995,0.976481,3.62326,A:K-La|B:Ce-Ge,other_B,Multinary_Oxides
False,,,6347101c103349a28b1bb70c,6347101b103349a28b1bb709,BaGaCuNbO6,BaGaCuNbO6,Ba,Ga,Cu,Nb,2.0,3.0,2.0,5.0,0.275278,0.228210982,0.011742707826713992,-0.047067018000000016,0.852937,4.14646,A:Ba-Ga|B:Cu-Nb,other_B,Multinary_Oxides
False,,,6347101c660f1387211bb005,6347101c660f1387211bb004,LaTiLiNiO6,LaTiLiNiO6,La,Ti,Li,Ni,3.0,4.0,1.0,4.0,0.150207,0.155405756,0.005463602350229196,0.005198755999999999,0.85763,1.25926,A:La-Ti|B:Li-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,6347101d103349a28b1bb719,6347101d103349a28b1bb715,BaSbNbTbO6,BaSbNbTbO6,Ba,Sb,Nb,Tb,2.0,3.0,3.0,4.0,0.200603,0.241051526,0.0054304489431381215,0.040448525999999985,0.854145,4.14438,A:Ba-Sb|B:Nb-Tb,other_B,Multinary_Oxides
False,,,6347101e103349a28b1bb726,6347101e103349a28b1bb723,GdZnLiSeO6,GdZnLiSeO6,Gd,Zn,Li,Se,3.0,2.0,1.0,6.0,0.090567,0.1047746548,0.011013823770237345,0.01420765480000001,0.854036,4.12873,A:Gd-Zn|B:Li-Se,other_B,Multinary_Oxides
False,,,6347101f103349a28b1bb730,6347101f103349a28b1bb72d,LaZnGeNiO6,LaZnGeNiO6,La,Zn,Ge,Ni,3.0,2.0,4.0,3.0,0.184838,0.21145671400000002,0.01324682768828371,0.026618714000000016,0.910422,3.44135,A:La-Zn|B:Ge-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,63471021103349a28b1bb73e,63471020103349a28b1bb73a,MgSmSiZrO6,MgSmSiZrO6,Mg,Sm,Si,Zr,2.0,2.0,4.0,4.0,0.304031,0.32627404800000004,0.00908900016677687,0.022243048000000043,0.903726,4.30644,A:Mg-Sm|B:Si-Zr,other_B,Multinary_Oxides
False,,,63471021103349a28b1bb742,63471021103349a28b1bb73f,CaEuZrW_O6,CaEuZrWO6,Ca,Eu,W,Zr,2.0,2.0,4.0,4.0,0.0217424,0.013175836059999998,0.0038637502760332635,-0.00856656394,0.928712,3.86988,A:Ca-Eu|B:W-Zr,other_B,Multinary_Oxides
False,,,63471022103349a28b1bb747,63471021103349a28b1bb743,HfLaCrNaO6,HfLaCrNaO6,Hf,La,Cr,Na,4.0,3.0,4.0,1.0,0.157062,0.159724874,0.007164369632373806,0.0026628739999999818,0.807429,4.20227,A:Hf-La|B:Cr-Na,magnetic_B_proxy,Multinary_Oxides
False,,,63471026660f1387211bb041,63471025660f1387211bb040,FeSmAlTiO6,FeSmAlTiO6,Fe,Sm,Al,Ti,2.0,3.0,3.0,4.0,0.0804922,0.08177601,0.004047087534066936,0.0012838099999999963,0.890165,3.61811,A:Fe-Sm|B:Al-Ti,other_B,Multinary_Oxides
False,,,63471028103349a28b1bb782,63471028103349a28b1bb77f,BaBiLiV_O6,BaBiLiVO6,Ba,Bi,Li,V,2.0,5.0,1.0,4.0,0.182685,0.17733954000000002,0.012750194568789914,-0.005345459999999969,0.883029,0.695529,A:Ba-Bi|B:Li-V,magnetic_B_proxy,Multinary_Oxides
False,,,63471029103349a28b1bb787,63471028103349a28b1bb783,CeSbGaLiO6,CeSbGaLiO6,Ce,Sb,Ga,Li,3.0,5.0,3.0,1.0,0.202037,0.188375616,0.022659204828520126,-0.013661383999999999,0.801839,2.53842,A:Ce-Sb|B:Ga-Li,other_B,Multinary_Oxides
False,,,63471029103349a28b1bb788,63471028103349a28b1bb785,SmTbSiY_O6,SmTbSiYO6,Sm,Tb,Si,Y,2.0,3.0,4.0,3.0,0.339268,0.330143806,0.005506464176486579,-0.00912419400000003,0.899405,3.40258,A:Sm-Tb|B:Si-Y,other_B,Multinary_Oxides
False,,,6347102a660f1387211bb05b,6347102a660f1387211bb05a,DySmCrGaO6,DySmCrGaO6,Dy,Sm,Cr,Ga,2.0,2.0,5.0,3.0,0.246128,0.239028704,0.0043153295941364645,-0.007099296000000005,0.960291,4.06535,A:Dy-Sm|B:Cr-Ga,magnetic_B_proxy,Multinary_Oxides
False,,,6347102c103349a28b1bb7a5,6347102c103349a28b1bb7a2,Pr2MnY_O6,Pr2MnYO6,Pr,Pr,Mn,Y,3.0,3.0,3.0,3.0,0.0801229,0.06304289,0.006503168754718734,-0.017080009999999993,0.839415,3.64189,A:Pr-Pr|B:Mn-Y,magnetic_B_proxy,Multinary_Oxides
False,,,6347102c103349a28b1bb7a6,6347102c103349a28b1bb7a3,PrTbCrSiO6,PrTbCrSiO6,Pr,Tb,Cr,Si,3.0,3.0,2.0,4.0,0.133646,0.12887266400000003,0.0027391531487268098,-0.004773335999999961,0.896965,2.227,A:Pr-Tb|B:Cr-Si,magnetic_B_proxy,Multinary_Oxides
False,,,6347102e660f1387211bb077,6347102e660f1387211bb076,InSmAlGaO6,InSmAlGaO6,In,Sm,Al,Ga,3.0,3.0,3.0,3.0,0.0659709,0.067088539,0.002843075091099424,0.0011176390000000036,0.886789,2.38641,A:In-Sm|B:Al-Ga,other_B,Multinary_Oxides
False,,,6347102f103349a28b1bb7b7,6347102e103349a28b1bb7b4,SrTbGdNiO6,SrTbGdNiO6,Sr,Tb,Gd,Ni,2.0,4.0,3.0,3.0,0.121707,0.12350777480000001,0.005253059029603151,0.0018007748000000157,0.834575,3.82889,A:Sr-Tb|B:Gd-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,6347102f660f1387211bb07d,6347102f660f1387211bb07c,BiNdCrCuO6,BiNdCrCuO6,Bi,Nd,Cr,Cu,3.0,2.0,6.0,1.0,0.10867,0.09584783599999999,0.0012202401503515587,-0.012822164000000011,0.938107,3.16102,A:Bi-Nd|B:Cr-Cu,magnetic_B_proxy,Multinary_Oxides
False,,,63471030103349a28b1bb7bf,63471030103349a28b1bb7bc,LaSrCoFeO6,LaSrCoFeO6,La,Sr,Co,Fe,3.0,2.0,3.0,4.0,0.0452622,0.0497625946,0.011517619631279346,0.004500394599999999,0.991188,2.97263,A:La-Sr|B:Co-Fe,magnetic_B_proxy,Multinary_Oxides
False,,,63471034660f1387211bb09f,63471034660f1387211bb09e,DyGdLiSeO6,DyGdLiSeO6,Dy,Gd,Li,Se,2.0,3.0,1.0,6.0,0.113558,0.139976214,0.007811506726607232,0.02641821399999998,0.905559,3.42899,A:Dy-Gd|B:Li-Se,other_B,Multinary_Oxides
False,,,63471035660f1387211bb0a3,63471035660f1387211bb0a2,HfSnCuV_O6,HfSnCuVO6,Hf,Sn,Cu,V,4.0,2.0,1.0,5.0,0.210933,0.21092901999999997,0.010924136828138864,-3.980000000042283e-06,0.822377,4.11461,A:Hf-Sn|B:Cu-V,magnetic_B_proxy,Multinary_Oxides
False,,,63471037103349a28b1bb7f5,63471037103349a28b1bb7f1,EuK_FeSeO6,EuKFeSeO6,Eu,K,Fe,Se,2.0,1.0,3.0,6.0,0.223938,0.222714178,0.009857052865670351,-0.0012238219999999855,1.05929,4.45861,A:Eu-K|B:Fe-Se,magnetic_B_proxy,Multinary_Oxides
False,,,63471037660f1387211bb0af,63471037660f1387211bb0ae,InSrCoGaO6,InSrCoGaO6,In,Sr,Co,Ga,3.0,2.0,4.0,3.0,0.128945,0.147572806,0.006175490422304934,0.018627805999999997,0.923714,3.32129,A:In-Sr|B:Co-Ga,magnetic_B_proxy,Multinary_Oxides
False,,,6347103a103349a28b1bb805,6347103a103349a28b1bb802,BaCrFeSiO6,BaCrFeSiO6,Ba,Cr,Fe,Si,2.0,3.0,3.0,4.0,0.638227,0.616329642,0.017306051008587134,-0.021897358000000033,0.924112,3.47281,A:Ba-Cr|B:Fe-Si,magnetic_B_proxy,Multinary_Oxides
False,,,6347103f103349a28b1bb82d,6347103e103349a28b1bb82a,FeLaNiW_O6,FeLaNiWO6,Fe,La,Ni,W,2.0,3.0,2.0,5.0,0.158576,0.21484274399999997,0.007370473723528903,0.05626674399999998,0.873991,3.73936,A:Fe-La|B:Ni-W,magnetic_B_proxy,Multinary_Oxides
False,,,6347103f660f1387211bb0eb,6347103f660f1387211bb0ea,EuSrMnV_O6,EuSrMnVO6,Eu,Sr,Mn,V,2.0,2.0,6.0,2.0,0.0738192,0.0888998732,0.004906649933360967,0.015080673200000005,1.02802,4.11688,A:Eu-Sr|B:Mn-V,magnetic_B_proxy,Multinary_Oxides
False,,,6347103f660f1387211bb0ed,6347103f660f1387211bb0ec,Ca2CoCrO6,Ca2CoCrO6,Ca,Ca,Co,Cr,2.0,2.0,2.0,6.0,0.115004,0.12436528200000001,0.01637857018987219,0.009361282000000012,0.972383,3.90551,A:Ca-Ca|B:Co-Cr,magnetic_B_proxy,Multinary_Oxides
False,,,63471041103349a28b1bb83f,63471040103349a28b1bb83c,CrLaAlFeO6,CrLaAlFeO6,Cr,La,Al,Fe,3.0,3.0,3.0,3.0,0.192843,0.173830026,0.0039719607841631616,-0.019012973999999988,0.84835,3.12174,A:Cr-La|B:Al-Fe,magnetic_B_proxy,Multinary_Oxides
False,,,63471041103349a28b1bb840,63471040103349a28b1bb83d,DyNdNiPrO6,DyNdNiPrO6,Dy,Nd,Ni,Pr,3.0,3.0,2.0,4.0,0.187141,0.196395454,0.002982897446096665,0.009254453999999995,0.839567,3.63128,A:Dy-Nd|B:Ni-Pr,magnetic_B_proxy,Multinary_Oxides
False,,,63471045660f1387211bb10f,63471044660f1387211bb10e,BaNbNiTiO6,BaNbNiTiO6,Ba,Nb,Ni,Ti,2.0,5.0,2.0,3.0,0.291256,0.287752412,0.03543479769280079,-0.003503588000000002,0.875385,0.866522,A:Ba-Nb|B:Ni-Ti,magnetic_B_proxy,Multinary_Oxides
False,,,63471047103349a28b1bb879,63471047103349a28b1bb876,BaEuCoV_O6,BaEuCoVO6,Ba,Eu,Co,V,2.0,3.0,2.0,5.0,0.211138,0.19705507,0.008938831192552526,-0.014082929999999994,0.957234,2.9774,A:Ba-Eu|B:Co-V,magnetic_B_proxy,Multinary_Oxides
False,,,63471049103349a28b1bb885,63471049103349a28b1bb882,CeSeAlZnO6,CeSeAlZnO6,Ce,Se,Al,Zn,3.0,4.0,3.0,2.0,0.332297,0.343336148,0.03917134781787473,0.011039147999999999,0.805147,3.71574,A:Ce-Se|B:Al-Zn,other_B,Multinary_Oxides
False,,,6347104a660f1387211bb12b,63471049660f1387211bb12a,AlCaCuMnO6,AlCaCuMnO6,Al,Ca,Cu,Mn,3.0,2.0,1.0,6.0,0.185992,0.20057302999999999,0.00667557976268728,0.014581029999999995,0.864242,4.05423,A:Al-Ca|B:Cu-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,6347104a660f1387211bb131,6347104a660f1387211bb130,BaFeCaSeO6,BaFeCaSeO6,Ba,Fe,Ca,Se,2.0,2.0,2.0,6.0,0.296714,0.30384707200000005,0.020248324374238236,0.007133072000000074,0.893099,4.14152,A:Ba-Fe|B:Ca-Se,other_B,Multinary_Oxides
False,,,6347104b660f1387211bb137,6347104b660f1387211bb136,BaDyGeTiO6,BaDyGeTiO6,Ba,Dy,Ge,Ti,2.0,2.0,4.0,4.0,0.347797,0.33946638600000006,0.013519559027545243,-0.008330613999999958,1.0063,3.93096,A:Ba-Dy|B:Ge-Ti,other_B,Multinary_Oxides
False,,,6347104d103349a28b1bb8a2,6347104c103349a28b1bb89f,BaZrFeSnO6,BaZrFeSnO6,Ba,Zr,Fe,Sn,2.0,4.0,4.0,2.0,0.120713,0.149777026,0.007980554885049042,0.029064026000000007,0.826387,4.44784,A:Ba-Zr|B:Fe-Sn,magnetic_B_proxy,Multinary_Oxides
False,,,6347104e103349a28b1bb8af,6347104d103349a28b1bb8ab,FeHfNiSiO6,FeHfNiSiO6,Fe,Hf,Ni,Si,2.0,4.0,2.0,4.0,0.168195,0.17794267,0.007367115417054354,0.009747669999999986,0.827079,3.74229,A:Fe-Hf|B:Ni-Si,magnetic_B_proxy,Multinary_Oxides
False,,,6347104f103349a28b1bb8b8,6347104f103349a28b1bb8b4,BaLaEuW_O6,BaLaEuWO6,Ba,La,Eu,W,2.0,3.0,2.0,5.0,0.0453084,0.0465964346,0.005720063109595759,0.0012880346000000015,0.88889,3.50636,A:Ba-La|B:Eu-W,other_B,Multinary_Oxides
False,,,63471050103349a28b1bb8bf,6347104f103349a28b1bb8bb,LaPrCeNbO6,LaPrCeNbO6,La,Pr,Ce,Nb,3.0,3.0,3.0,3.0,0.222404,0.221614816,0.006493871650812788,-0.0007891839999999983,0.833387,4.09485,A:La-Pr|B:Ce-Nb,other_B,Multinary_Oxides
False,,,63471052103349a28b1bb8df,63471052103349a28b1bb8db,PrSmLiNbO6,PrSmLiNbO6,Pr,Sm,Li,Nb,4.0,2.0,1.0,5.0,0.0207483,0.0198599546,0.003982057687216284,-0.0008883454000000006,0.855262,3.0178,A:Pr-Sm|B:Li-Nb,other_B,Multinary_Oxides
False,,,63471053103349a28b1bb8e1,63471052103349a28b1bb8dc,CaCeCoNiO6,CaCeCoNiO6,Ca,Ce,Co,Ni,2.0,4.0,4.0,2.0,0.0556515,0.089603461,0.007505350252327006,0.033951960999999996,0.928737,1.89149,A:Ca-Ce|B:Co-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,63471053103349a28b1bb8e7,63471053103349a28b1bb8e2,BiGdCoHfO6,BiGdCoHfO6,Bi,Gd,Co,Hf,3.0,3.0,2.0,4.0,0.114881,0.10556619559999998,0.006411077719350222,-0.009314804400000015,0.843709,3.40741,A:Bi-Gd|B:Co-Hf,magnetic_B_proxy,Multinary_Oxides
False,,,63471055103349a28b1bb8fb,63471054103349a28b1bb8f6,BiInNbV_O6,BiInNbVO6,Bi,In,Nb,V,3.0,3.0,3.0,3.0,0.211113,0.21308376999999998,0.008242132103918866,0.001970769999999983,0.83119,3.78844,A:Bi-In|B:Nb-V,magnetic_B_proxy,Multinary_Oxides
False,,,63471057103349a28b1bb90c,63471056103349a28b1bb908,SnK_CrMnO6,SnKCrMnO6,K,Sn,Cr,Mn,1.0,2.0,2.0,7.0,0.530951,0.5399899699999999,0.013816678418065977,0.00903896999999998,0.973578,4.15049,A:K-Sn|B:Cr-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,63471057103349a28b1bb912,63471057103349a28b1bb90d,NaK_MnNdO6,NaKMnNdO6,K,Na,Mn,Nd,1.0,1.0,7.0,3.0,0.227967,0.22869470399999997,0.010171798259409694,0.0007277039999999679,0.971584,3.77093,A:K-Na|B:Mn-Nd,magnetic_B_proxy,Multinary_Oxides
False,,,63471058103349a28b1bb924,63471058103349a28b1bb920,DyInCuNiO6,DyInCuNiO6,Dy,In,Cu,Ni,2.0,3.0,3.0,4.0,0.0967612,0.09514424680000001,0.007374084012258826,-0.001616953199999993,0.908873,3.60979,A:Dy-In|B:Cu-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,63471059103349a28b1bb927,63471058103349a28b1bb923,BiTbCoHfO6,BiTbCoHfO6,Bi,Tb,Co,Hf,3.0,3.0,2.0,4.0,0.057458,0.05943697839999999,0.0012042892719358606,0.0019789783999999908,0.841715,3.47666,A:Bi-Tb|B:Co-Hf,magnetic_B_proxy,Multinary_Oxides
False,,,6347105a103349a28b1bb93b,6347105a103349a28b1bb938,SnK_TiY_O6,SnKTiYO6,K,Sn,Ti,Y,1.0,4.0,4.0,3.0,0.175798,0.175710966,0.008046219272828076,-8.70340000000136e-05,0.862325,3.96222,A:K-Sn|B:Ti-Y,other_B,Multinary_Oxides
False,,,6347105b103349a28b1bb946,6347105b103349a28b1bb942,BiGdGaInO6,BiGdGaInO6,Bi,Gd,Ga,In,3.0,3.0,3.0,3.0,0.0742541,0.0691993112,0.00418797580366186,-0.005054788800000001,0.850706,3.15934,A:Bi-Gd|B:Ga-In,other_B,Multinary_Oxides
False,,,6347105e103349a28b1bb963,6347105d103349a28b1bb95e,BaCeAlGaO6,BaCeAlGaO6,Ba,Ce,Al,Ga,2.0,4.0,3.0,3.0,0.299294,0.265061588,0.01370141306815723,-0.03423241199999999,0.992274,1.65808,A:Ba-Ce|B:Al-Ga,other_B,Multinary_Oxides
False,,,6347105f103349a28b1bb971,6347105f103349a28b1bb96b,Nd2BiCoO6,Nd2BiCoO6,Nd,Nd,Bi,Co,2.0,2.0,5.0,3.0,0.0898548,0.091450392,0.004324280488413074,0.0015955920000000068,0.932635,3.85359,A:Nd-Nd|B:Bi-Co,magnetic_B_proxy,Multinary_Oxides
False,,,6347105f103349a28b1bb973,6347105f103349a28b1bb96e,BiDyCoHfO6,BiDyCoHfO6,Bi,Dy,Co,Hf,3.0,3.0,2.0,4.0,0.0617705,0.06269109180000002,0.002255166246903141,0.000920591800000016,0.83972,3.54827,A:Bi-Dy|B:Co-Hf,magnetic_B_proxy,Multinary_Oxides
False,,,63471061103349a28b1bb989,63471061103349a28b1bb984,PrSrHfMnO6,PrSrHfMnO6,Pr,Sr,Hf,Mn,4.0,2.0,4.0,2.0,0.0554218,0.0416712952,0.011252653468765741,-0.0137505048,0.847225,3.35564,A:Pr-Sr|B:Hf-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,63471062103349a28b1bb993,63471062103349a28b1bb98f,PrSmTbW_O6,PrSmTbWO6,Pr,Sm,Tb,W,3.0,2.0,3.0,4.0,0.129803,0.13199485,0.00343099017595504,0.002191849999999995,0.854885,4.16288,A:Pr-Sm|B:Tb-W,other_B,Multinary_Oxides
False,,,63471064103349a28b1bb9a3,63471063103349a28b1bb99f,SrZrAlNiO6,SrZrAlNiO6,Sr,Zr,Al,Ni,2.0,4.0,3.0,3.0,0.168774,0.143670072,0.006993016372790786,-0.025103927999999998,0.921844,2.02965,A:Sr-Zr|B:Al-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,6347106a103349a28b1bb9e2,6347106a103349a28b1bb9de,CaSeAlTiO6,CaSeAlTiO6,Ca,Se,Al,Ti,2.0,4.0,3.0,3.0,0.238149,0.190579834,0.018161526348533588,-0.047569165999999996,0.81922,4.14592,A:Ca-Se|B:Al-Ti,other_B,Multinary_Oxides
False,,,6347106d103349a28b1bba06,6347106d103349a28b1bba01,LaTbIn2O6,LaTbIn2O6,La,Tb,In,In,3.0,3.0,3.0,3.0,0.0387512,0.0390328216,0.004752499459687536,0.0002816216000000038,0.84451,3.50187,A:La-Tb|B:In-In,other_B,Multinary_Oxides
False,,,6347106f103349a28b1bba17,6347106e103349a28b1bba14,CoNdFeNbO6,CoNdFeNbO6,Co,Nd,Fe,Nb,2.0,2.0,3.0,5.0,0.112657,0.130521706,0.01479276519233406,0.017864705999999994,0.874147,4.43055,A:Co-Nd|B:Fe-Nb,magnetic_B_proxy,Multinary_Oxides
False,,,63471071103349a28b1bba2a,63471070103349a28b1bba25,SmSnZrV_O6,SmSnZrVO6,Sm,Sn,V,Zr,2.0,2.0,4.0,4.0,0.103995,0.1041150372,0.00440403934810524,0.00012003719999999218,0.908891,4.0742,A:Sm-Sn|B:V-Zr,magnetic_B_proxy,Multinary_Oxides
False,,,63471072103349a28b1bba37,63471072103349a28b1bba33,PrSrCrSeO6,PrSrCrSeO6,Pr,Sr,Cr,Se,4.0,2.0,2.0,4.0,0.193916,0.1800452,0.008685530915623407,-0.013870800000000016,0.896818,2.18732,A:Pr-Sr|B:Cr-Se,magnetic_B_proxy,Multinary_Oxides
False,,,63471073103349a28b1bba41,63471073103349a28b1bba3e,NdSrEuZrO6,NdSrEuZrO6,Nd,Sr,Eu,Zr,3.0,2.0,3.0,4.0,0.0626513,0.06251518959999999,0.005276935333333381,-0.0001361104000000002,0.872209,3.79351,A:Nd-Sr|B:Eu-Zr,other_B,Multinary_Oxides
False,,,63471073103349a28b1bba47,63471073103349a28b1bba43,CoK_MnPrO6,CoKMnPrO6,Co,K,Mn,Pr,2.0,1.0,6.0,3.0,0.303785,0.322228398,0.010357831861737284,0.018443398,0.933486,4.29089,A:Co-K|B:Mn-Pr,magnetic_B_proxy,Multinary_Oxides
False,,,63471074103349a28b1bba57,63471074103349a28b1bba54,NaSmFeSrO6,NaSmFeSrO6,Na,Sm,Fe,Sr,1.0,3.0,6.0,2.0,0.154807,0.152959678,0.004933917854035477,-0.0018473220000000123,0.907704,3.99491,A:Na-Sm|B:Fe-Sr,magnetic_B_proxy,Multinary_Oxides
False,,,63471075660f1387211bb145,63471075660f1387211bb144,BaCeNbY_O6,BaCeNbYO6,Ba,Ce,Nb,Y,2.0,4.0,3.0,3.0,0.140223,0.13804133600000001,0.0021682817116624874,-0.002181663999999972,0.887883,2.35204,A:Ba-Ce|B:Nb-Y,other_B,Multinary_Oxides
False,,,63471077660f1387211bb155,63471077660f1387211bb154,BaZrMgTiO6,BaZrMgTiO6,Ba,Zr,Mg,Ti,2.0,4.0,2.0,4.0,0.122364,0.124431241,0.004910585258953863,0.0020672409999999974,0.908525,2.0289,A:Ba-Zr|B:Mg-Ti,other_B,Multinary_Oxides
False,,,63471078103349a28b1bba6e,63471078103349a28b1bba6b,BaSnTiZrO6,BaSnTiZrO6,Ba,Sn,Ti,Zr,2.0,2.0,4.0,4.0,0.121301,0.1295762568,0.008891926733463406,0.008275256800000005,0.953094,3.79041,A:Ba-Sn|B:Ti-Zr,other_B,Multinary_Oxides
False,,,63471078660f1387211bb15d,63471078660f1387211bb15c,DyNaGeNiO6,DyNaGeNiO6,Dy,Na,Ge,Ni,3.0,1.0,4.0,4.0,0.209533,0.19830834599999997,0.0060825597982165375,-0.011224654000000028,0.978628,4.24088,A:Dy-Na|B:Ge-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,63471079103349a28b1bba73,63471078103349a28b1bba70,GaSmCo2O6,GaSmCo2O6,Ga,Sm,Co,Co,3.0,3.0,3.0,3.0,0.151038,0.15521612,0.008677062577845686,0.004178120000000007,0.819681,4.14045,A:Ga-Sm|B:Co-Co,magnetic_B_proxy,Multinary_Oxides
False,,,6347107a660f1387211bb16b,6347107a660f1387211bb16a,NdW_AlNiO6,NdWAlNiO6,Nd,W,Al,Ni,2.0,5.0,3.0,2.0,0.228525,0.235862544,0.007004241544998279,0.007337544000000001,0.837987,1.88303,A:Nd-W|B:Al-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,6347107b103349a28b1bba81,6347107a103349a28b1bba7e,GdMgGaGeO6,GdMgGaGeO6,Gd,Mg,Ga,Ge,3.0,2.0,3.0,4.0,0.118241,0.119154304,0.0031040159689956484,0.0009133040000000037,0.858732,4.05112,A:Gd-Mg|B:Ga-Ge,other_B,Multinary_Oxides
False,,,6347107e660f1387211bb18f,6347107e660f1387211bb18e,NaSnGeTiO6,NaSnGeTiO6,Na,Sn,Ge,Ti,1.0,4.0,4.0,3.0,0.156078,0.15171258999999998,0.011238653707266278,-0.004365410000000014,0.883883,3.6449,A:Na-Sn|B:Ge-Ti,other_B,Multinary_Oxides
False,,,6347107f660f1387211bb197,6347107f660f1387211bb196,DySbCrSiO6,DySbCrSiO6,Dy,Sb,Cr,Si,3.0,3.0,2.0,4.0,0.267371,0.267436204,0.008389794903192199,6.520399999998538e-05,0.820774,4.0716,A:Dy-Sb|B:Cr-Si,magnetic_B_proxy,Multinary_Oxides
